68.2749,0,1.60098,0,0.00688542,0.114294,0,0.014581,0.13766,0,0,0,0.00688542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54498,0,0.0457673,0,0,2.50147,0,0,0,0.00578066,0.0387348,0.108484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44462,0,0,2.04975,0,0.00578066,0,0,0,0,2.50851,0,0,1.75445,0,7.13814,0,0,0,0,2.88082,0,2.82301,0,0,0,0.277913,0,0,0,71
18.7133,0,0,0,0.0373837,0,0.95346,0,0,0,0,0,0,0,0,0.0344868,0.0644656,0,0,0,0,0,0,0,0,0,0,2.05718,0,0,0,0,0,0,0,0,0.0373837,1.14923,0.990843,0,0,0.0307256,0,0.0344868,0,0,0.984185,0,0,0,1.13205,1.09067,0,0.0373837,0,0,0,0,0,1.16096,7.54756,0.0652124,0,0,0,0,2.3078,0,0,0,0,7.65665,0,0,0.95346,0,0.0681092,0,0,0,0,0,0,0.0373837,1.01248,1.97213,0.0373837,7.55597,0,0.0344868,0,51
43.7856,0,0,0,0.497938,0.0502574,0,0,0,1.1902,0,0,0,0,0.136901,0.406118,0.944234,1.93872,0,0,0,0,0,0,0,0,0.0407733,2.23892,0,0,0,1.26328,0.509402,0,0,0,0,0,0,0,0,0,0.994491,0.0923703,0,0.13295,0.0531647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18707,2.15043,0.0407733,0.141288,0,0,0,0,1.14942,0,0.643862,0,0,0,0,0,0,0.0824737,0,0.106916,0.767417,0,0,0,0.298031,0,2.21357,0,0,0,51
210.132,0.174846,3.11461,0,0,3.24925,6.04845,5.35472,8.30778,0,0.247997,0,0,0,0.475802,0,0,2.51329,1.19389,0,0,0,0,0,0,0,0.499644,3.43728,0,0,0.258864,5.30646,0.0257266,0,0,0,0.291298,0.0217339,0,0,0,0.0658112,0.952077,0.211649,0,0,1.46489,0,0,0,0.319868,0.413727,0,0,0,0,0,0,0,0,0.90972,9.81139,2.34928,0.942235,0.4447,0,3.93638,0,0,0.473395,0,16.6641,1.31057,0,0.0528363,0.661723,2.62409,0,0,0,0.228297,1.48373,0,1.8079,0.0501379,0,0,0.010867,0,0.0419693,0,131
44.8275,0,0,0,0,0,0,0,0,4.93114,0,0,0.484426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15114,0,0,0.642112,4.92735,0,0,0,0,0,0,0,0.00515684,0,0.802924,0,0,0,0,0.162157,0,0,0,0,0.512006,0,0,0,0,0,0,0,0,0.153863,0.214199,0.0142133,0,0,0,0.281365,0,0,0,0,0.162157,0.308056,0,0.749254,0,0.444719,0,0,0,0,0,0,0.263338,6.37132,0,0,0,0,0,1,41
108.168,0,0,0,0,0,0,0,0,0.00766087,0.941021,0,0,0,0.456326,3.36055,0,1.95105,0,0.511894,0.228163,0,0,0,0,0,1.1052,0,0,0,0.00766087,4.0438,0.975523,0.228163,0.975523,0,0.948682,4.93329,1.99804,0.941021,0,0,0,0.0121526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39735,1.26048,0,2.77023,0.228163,0,0,0,0,0.953174,0,0.499573,0.043225,0,0,0,0.975523,0,0,0,0.228163,0,0,0,2.77008,1.24691,0,1.95977,0,0,1,61
29.6203,0,0,0,0,0,0,0,0,0.00270105,0,0,0.00683285,0,0,0,0,0.00270105,0,0,0,0,0,0,0,0,0,0.492429,0,0,0.00270105,2.24332,0,0,0,0,0,0,1.03763,0,0,2.83048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84668,0,0.554606,0,0,0,0,0.750751,0.0095339,0,0.669892,0,0,0,0,0,0,0,0,0,3.94299,2.85069,0,0,0,0,1,79
58.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77988,0.720218,0.967449,0.160312,0,0.435851,0.835758,0,0.417879,1.2193,0,0.559906,0.835758,0,0,0,0,0,0,1.48839,3.85897,0.275539,3.6323,0,0,0,6.00419,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92022,0,0,0,0,0.559906,0,0,0.417879,0.559906,0,0,0,0,0,0,0,0,0,0.578191,0,0.559906,0,0,0,0,0,0,0,0,0.160312,0,0.683006,0,0.528908,1,61
81.0461,2.6166,1.92341,0.239778,0,2.74193,0.037949,0,0,2.6491,0,0,4.04936,0,1.7959,0,0,0.0712422,0,0,0,0,0,0,0,0,0.177932,3.35031,0,0,1.00607,0.866733,0,0,0.037949,0,3.45324,0,0,0.195813,0.0939088,0,0.044943,4.06471,0,0,1.839,0,0,0,0,1.58181,0.0328868,1.07697,0,0,0,0,0,0.0328868,0.968405,2.25689,0.455088,0.0328868,1.01746,0,1.15045,0,0,0,0,2.5894,0,0.0328868,0.453427,0,1.98649,0,0,0,0,0,0,0.655077,4.93993,0.0979065,0,0,0,0,2,61
157.738,0,0,0,0,0,0,0,0,0,0,0,1.38584,0,0,1.1335,0,0.975664,0,0,0,0,0,0,0,0,0.487326,0.246498,0,0,0.13427,13.3573,0,0,0,0,0.0508142,0,0,0.97271,0,0.0638921,0,5.87584,0,22.9249,20.2834,2.33587,1.98217,1.75056,1.76273,0,0,6.9144,0,3.34145,0.0508142,0.372392,0.109032,6.40532,0.738559,16.4694,0,4.671,0.208712,0,23.8656,0,0,0,0,2.92699,0.137615,0,0.319609,0,0.567939,0,0,0,0,0.370992,0,0.154542,0.265004,1.76585,0,0.0926433,0,0.193295,2,61
77.8137,0,0.160275,0,0,0.85082,0,0,0,0.965552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248805,0.347815,0,0,0.737816,0.0944895,0,0,0,0,0.842299,0,0,0,0.510014,0,0.208315,23.4181,0,0,6.06743,0,1.72907,1.93984,13.3201,1.53723,0.704022,18.9739,0.15723,0,0,0.2693,0,4.40791,10.8953,19.1514,0,3.12793,0,0,33.1855,0,0,0,0,3.64863,0,0.419877,0.284976,0,0.0687238,0,4.81508,0,2.72668,2.32379,0,8.02565,0,0.345589,0,0,0,0,2,51
48.6845,0,5.04356,0,0,0,0,0.340793,0.0855463,0,0,0,0,0,0,0,0.0667812,0,0,0,0,0,0,0,0,0,0.651808,0,0,0,0.276409,2.85318,0,0,0,0,0.0477048,0,0,0,0,0,0.0983508,0.641224,0,0,21.2142,0,1.39761,0.134286,8.80223,0,0.445886,22.2393,0,1.69339,0,3.51293,0.938298,3.70415,5.92569,8.94303,0,1.79765,0,0,29.6137,0,0,0,0,0.0954095,0.340793,0.869442,0.0984519,0,1.23349,0,0,0,0,0,0,4.29943,0,3.94957,0,3.84154,0,0,2,61
12.2323,0,0.369422,0.105149,0,0.0246051,0.0220478,0.102783,0,0.302903,0,0,0.00649476,0,0,0,0,0.214307,0.00558472,0,0,0.0120318,0,0,0.0120318,0,0,0.0891565,0,0,0.0583726,0.24484,0,0,0,0,0,0,0.111353,0,0,0,0,1.08434,0,0.0177887,0.00460538,0,0.00557756,0,0,0,0,0,0,0,0,0,0,0.00489196,0.209702,2.42472,0.0970341,0,0.112675,0,0.510231,0,0,0,0,0.111695,0,0,0.311214,0,0.267417,0,0,0,0,0,0,0.688976,1.52512,0.394591,0,0.109237,0,0,3,61
94.19,0,0.43436,0.210135,0,0,0,0,0,0,0,0,0,0.0792181,0,0.186098,0,0.784179,0.210135,0,0,0,0,0,0,0,0.251331,0.685485,0,0,0,0,0.387946,0,0,0,0.186098,0,0,0,0,0.436922,0,3.22984,0,3.77855,8.33389,0.186098,0,0,0.532398,0,0,0,0,0,0.0792181,0,0,1.09356,0.387946,2.74099,0,0,1.23685,0,1.14758,0,0,0,0,0,0,0,0.943068,0,0.594856,0,0,0,0.275369,0,0,0,0.387946,0.759128,0.185591,0,0,2.95102,3,61
38.1391,0,1.04644,0,0,0.222612,0,0.0482994,2.66321,0,0,0,0,0,0.669909,0.400136,0.374044,0.0482994,0,0,0,0,0,0,0,0,0,0.329558,0,0,0,0.390237,0.345957,0,0,0,0,0.151432,0,0,0,0.151432,0.42072,1.20243,0,0.826409,0.0482994,0,0,0,0,0,0,0,0,0,0,0,0,0.199732,0,5.66559,1.15271,1.49592,0.94719,0,1.96785,0,0,0,0,1.0847,0.0563387,0,0,0,2.1132,0,0,0,0,0,0,1.09605,0.151432,0.162599,0,0,0,1.14717,3,91
75.77,0,0,0.973039,0,1.94971,2.09419,0,0,0,0,0,0,0,0.26214,0,1.09695,0.973039,0,0,0,0,0,0,0,0,0.198918,0.600572,0,0,0.973039,6.82235,0.0510319,0,0,0,0,0,0.140861,0,0,0,0,2.55567,0,0,0.140861,0,0,0,0,0,0,0,0,0,0,0,0,3.41531,1.94971,6.2465,0.140247,0,2.16148,0,0,0,0,0,0,5.80066,1.35837,0,1.38955,0,1.76889,10.2629,0,0,0,0.948119,0,7.96052,5.45941,1.98845,0,0.140861,1.13741,0,3,65
21.6885,0,6.09859,0.0502823,0.111976,1.91425,1.24539,0.812021,0.23539,5.02451,0,0,0,0,0,0.285672,0.332529,0.162259,0.0538001,0,0,0,0,0,0,0,0,0.167657,0,0,0,0.246828,0.700157,0,0,0,0.0556804,0,0,0,0.199083,0,0,0.150644,0,0,0.169302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57944,0.408835,0,0.571484,0,0,0,0,0,0,4.08176,2.0705,0.0556804,0,0.0538001,1.1262,0,0,0,0,0,0,4.3658,0.150644,0.123414,0,0,0,0,4,96
258.237,0,14.8676,0,1.14268,0.0201012,0.746907,2.84353,0,11.0272,0,0,0,0,0.470062,0,0,0.0338627,0.209216,0,0,0,0,0,0,0,0.0727013,3.25532,0,0,1.95396,10.6835,0,0,0,0,0.259801,0,0,0,0.476957,0,0,0.525207,0,0.515909,2.09959,0,0,0,0.000525778,0,0,0,0,0,0,0,0,0.106783,0,3.08366,0,7.05933,0,0,2.13621,0,0,0,0,24.8691,0.210261,3.42648,1.30032,0,4.46053,0,0,0,0.442842,0.0354585,0,4.57305,0,0.54477,0,0.165835,0,0,4,81
82.4604,0.543776,9.10684,0.188414,0,0.982056,0,0.315333,0.429751,0,0,0,0,0,0.311325,0.222165,0,0,0,0,0,0,0,0,0,0,0.806189,2.24325,0,0,0.198885,2.13841,0.264166,0.0980255,0,0,0,0,0,0,0,0.380474,0,0.0457341,0,0.954327,0,0,0,0,0,0,0,0,0,0.157024,0,0,0,0,0.201566,5.41079,0,1.11242,0,0,0.222165,0,0,0,0,0.917468,0,0.220897,0,0,0.813219,0,0,0,0,0,0,0.314048,0.666496,0.222165,0,0,0,0.15114,4,51
183.571,0,74.6531,0,0.751447,2.5853,0.161687,3.69502,1.89365,0,0,0,0.0938686,0,1.87151,0.0344064,0,0,0,0,0,0,0,0,0,0,2.56684,3.26633,0,0,1.66614,9.22366,0,0,0,0,0,0,0.371696,0,0,0.193684,0,0,0,0,0.682113,0,0,0,0.140861,0,0,0,0,0.245637,0,0,0,0,0,3.242,0,11.8494,1.02392,0,0.211108,0,0,0,0,2.16584,0,1.02392,0.312982,0,0.712812,0,0,0,0.988268,0.234719,0,0,2.25549,0,0,2.04784,0,0,4,95
353.175,0.142354,0,0,0.168011,0.390868,0,0,0.0861243,0.0723055,0,0,0,0,0.776033,0,0.00356821,0.177709,7.24948,0.00135998,0.0407701,0,0,0,0,0,1.47676,6.29268,0,0,1.17158,16.5023,0.0215408,0,0,0,0.0799168,0.0646701,0.00322759,0,0,0.0203635,0.0023063,9.04795,0,0.296179,0.144483,0.0032506,0.00195025,0,0.0987464,0,0,0,0,0,0,0,0,0,0.290148,5.3467,0,2.62386,0,0,2.44585,0,0,0,0,10.4918,0.0032506,0.00600794,0.207738,0,0.605934,0,0,0,0.0445215,0,0,0.0868098,0.0166997,0.0249832,0,1.71852,1.20572,0,5,171
159.375,0.847625,2.09685,0,0,0.00676089,0,0,0,2.54674,0,0,2.01269,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60446,0,0,0,1.08496,2.41707,0,0,0,0,0,0,0,0,0.420403,0,0,16.3008,0,5.39991,16.6924,0,0,0,0.314932,0.355716,0,0,0.561254,0,0,0,0,0,0,9.8192,8.93771,0,0,0,13.801,0,0,0,0,4.79742,2.06018,0,5.75473,0.719445,6.0269,1.01401,0,0,0,0.119548,0,1.64863,0,0.552163,0,0,0,0,5,71
122.141,0,0,0,0,0,0.776435,0,0.115722,0.488785,0,0,0,0,0.0192822,0.110055,0,0,0.052416,0.0213875,0,0,0,0,0,0,2.58177,1.04406,0,0,0.0576586,0.0309163,0,0,0,0,0.819815,0,0.472474,0.763219,0,0.0963316,0.0245791,10.6047,0,1.45278,2.70397,0,0,0,0,1.70872,0.0403799,0,0,0,0,0.0535779,0.121225,0.0438275,0,2.751,0.718449,0.180549,0.0576586,0,6.64726,0,0,0,0,0,0,0,0.256603,0,0.0340277,0,0,0,0.0214535,0.225153,0,0.591734,0.119697,0.409811,0,0.607016,0,5.81175,5,81
310.455,9.77553,6.59797,0.845116,0,0.398147,0.900803,0,2.42974,4.07516,0,0,0.599663,0,0.37529,0,0,0.887791,1.00462,0,0,0.0643667,0,0,0,0,3.45626,2.83116,0,0,2.06149,30.0305,0.191816,0,0,0,0.0630236,0,0,0,0,0,0,9.02522,0,5.00175,12.1439,0,0,0,1.02749,0,0.0489948,0,0,0,0,0,0,0,0,6.89677,0,0,0,0,6.16281,0,0,0,0,19.1667,4.1385,0.845116,2.45838,0,0.993145,0,0,0,0,0.926412,0,3.68361,0.845116,0,0,0.0976042,0,0.159503,5,91
16.5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157686,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43379,0,0,0,0,0,0,0,0,0.0757283,0,0,0.168515,0,0.00184223,2.45094,0,0,0,1.03652,0,0,0,0,0,0,0,0,0,0,14.2404,1.34666,1.81415,0,0,7.2718,0,0,0,0,3.94143,1.54904,0.601217,0.151168,0,0,0,0.0343809,0,0.0225412,0.336799,0,1.20221,0,0.0554408,0,0,0,0,6,71
118.928,0,1.88965,0,0,2.92694,0.140861,2.92694,0,0,0,0,2.92694,0.0508136,0.140861,0.160794,0,0,0.160794,0,0,0,0,0,0,0,0.222735,0.0716074,0,0,0.564355,6.23328,0.397088,0.101374,0,0.140861,5.7487,0.462445,0,0,0,0.211108,0,0.327458,0,0.327938,2.61189,0,0,0,0,0,0,0,0,0,0,0,0.973106,0,0,28.871,0.359939,0,1.95003,0,6.90208,0,0,0,0,0.592053,8.81786,0,0.00214688,0.0337426,0,0,0.167143,0,0.550475,1.34764,0,1.17106,0.00234889,1.06572,0,0.783099,0,0,6,55
45.8899,0,0,1.04127,0,0.0236683,0,0.648687,0,0.147703,0,0,0.920962,0,0,0,0,0.965314,0,0,0,0.107163,0,0,0,0,1.80935,0.369438,0,0,0.190744,1.3859,0.0123462,0,0.684995,0,0,0,0.0123462,0,0.221167,0,0,0.138782,0,0,0.213042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497429,6.09745,2.19112,13.8677,2.97301,0,0.0441973,0,0,0,0,1.72541,0,0,8.07654,0.200034,0.185668,0.341593,3.04441,0,0.0237309,0.107163,0,13.0649,0,2.38726,0,0.730351,0,0,6,71
52.7149,0.0241778,4.97666,0.00612654,0.428872,0.734666,0.0656798,0.0531038,2.38553,0.237864,0,0,0,0,0.438925,0.0137122,0.162889,0,0,0,0,0,0,0,0,0,0.182734,1.25941,0,0,0.430748,9.80903,0,0,0,0,0,0,0.668545,0,0.428214,0.00494657,0.75182,0.579246,0,0,0.132793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71162,0,0.0241778,0.0122531,0,2.63414,0,0,0,0,0.291856,0,0,0.0240545,0,0.0287295,0,0,0,0.062831,0,0,3.20186,0.162889,0,0.636441,0,0,0,6,81
106.293,0,3.96137,0,0,4.24243,0,0,0,3.84552,0,0,0,0.179807,0.0248508,0,0.279894,1.00921,0.935556,0,0,0,0,0,0,0,3.68697,4.02868,0,0,2.1393,4.97417,0.885854,0,0,0,1.15713,0,0.204658,0,0.204658,0.204658,0.316305,1.52606,0,0,8.80974,0,0,0.158692,1.81391,0.0464255,0.76305,0,0.93905,0.0395199,0.0659693,0.885854,1.10205,1.80583,3.75908,6.59595,2.3839,5.54236,0.958631,0,7.1994,0,0,0,0,2.25016,0.997152,0,0.5455,0,2.17252,0,0,0,0,3.01841,0,4.28728,0.0212752,1.41655,0,0.922243,0,0.0759085,7,91
33.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841328,0,0,0,0,0,0,0,0,0,0,0,0.639032,0.235429,0,0,0,0.82601,0,0,0,0,0,0,0,0,0,0,0,23.475,0,3.8991,25.307,0,0.00461971,0,6.90601,0,0.183597,2.59603,0.391428,0,0.235429,0,0,0.485185,11.0755,6.68134,0,5.16828,0,0,9.26543,0,0,0,0,0,0,0,0,0,0.125223,0,0,0,0.320106,0.569835,0,0,0.0179291,1.81891,0,0,0,0,7,61
106.267,0,2.25043,0,0,0.322621,0,0.486587,0.144494,0.522158,0,0,1.2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944221,3.62221,0,0,3.35405,8.55327,0,4.48281,0,0,0,3.13175,0,0,0,0.470374,0,22.8184,0,0.0508136,24.2866,0.0887964,0.160794,0.0728903,3.85305,0,0,0.140247,12.5648,1.42687,3.43118,0,0,12.6983,5.04812,2.36868,0,1.0714,0.140247,0,5.92061,0,0,0,0,13.5847,10.9671,0.0887964,0,1.19998,0.0416698,0,0,0,0,0,0,45.8451,3.06399,6.53299,1.11397,0.335058,0,0.192315,7,82
140.447,2.85332,5.61825,0.252107,0.0337426,0.633823,0,0.684312,0,0,0,0,8.14382,0.334311,0.64077,0,0,0,0,0,0,0,0,0,0,0,5.30975,0.0508136,0,0,1.92836,15.5996,0,0.140861,0,0,0,0,0,0,0,0,0.101374,40.5684,0,0,14.0251,0,0,0.539303,6.02463,33.1505,0.140247,3.13043,0.717724,0,0,0.160794,0.256555,1.01445,4.09774,12.9604,0.321816,7.97127,0.530957,0,13.0423,0,0,0,0,2.6016,0,0,0.73041,0,2.13066,0,1.95003,0,0.43037,5.97846,0,30.7977,0,3.74461,0,0.139708,0,0.915802,7,93
84.9637,0,0,0.0390713,0,0.0385554,0.116971,0,0,0.0537874,0.321216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57918,0.41662,0,0,8.537,3.87369,0,1.05794,0.675737,0,0.337664,0,0.1134,0,0,0.215483,0,19.5829,0,0.128415,0.454862,0,0,0,0,0.22362,10.7046,0.120329,0.253171,0,0.46083,1.09315,0,2.91485,2.94466,0.253171,0,5.50391,0.373501,0,0.45727,0,0,0,0,0.166457,0,0,0.171546,0,0.704709,0,0,0,0,0.405441,0,0,0,2.12787,0,0.535544,0,1.8742,8,61
115.424,0.293972,0.271605,0,0,0,0.977076,0,0,0,0,0,0,0,0,3.04293,0.414324,9.28092,0.138418,0,0,0.0891562,1.08123,0,0,0,0,0,0,0,0,1.94144,0,0,0,0,0.138108,0,0,0,0,0,0,10.0929,0,0.034095,0.797735,0,0,0,0.302376,0,1.23498,0,0,0,0,0,0,0,0,1.3895,0,0.506316,0,0,1.1799,0,0,0,0,3.22215,1.24358,0,3.07599,0,1.11518,0,0,0,0.273941,0.0509379,0,0.138108,0,0.0509379,0,0.582667,0,0,8,52
110.957,0,1.93264,0.460826,0,1.74465,0.176552,1.4949,0.0129192,1.18617,0,0,0,0,1.47979,0.0897451,0,0.310279,0.184727,0,0,0,0,0,0,0,0.395914,19.8168,0,0,1.06261,1.2682,0.0880431,0.194552,0,0,1.18101,0.45132,0,0.117939,0,2.96931,0.598807,30.125,0,0.659982,3.98064,0,0,0,0.313406,0.358771,7.31032,0,9.28452,2.26607,0,0,0,0.635771,1.6715,14.4919,0.501549,10.3349,1.41378,0,10.505,0,0,0,0,0.18822,0,0,0.775655,0,0.153814,0,0,0,0,0.562636,0,3.65794,0.17949,3.97014,0,0.625509,0,1.82241,8,91
134.452,0,0,0,0,0,0,0,0.762821,0.289072,0,0,0.999525,0,0,0,0.184678,0.111695,0,0,0,0,0,0,0,0,2.90649,0.929885,0,0,2.38452,0.706828,0.24527,0.625422,0,0,0.250383,1.54998,8.74714,0.493823,0.0242689,0.346492,1.8478,52.3468,0,0.111122,1.21981,0,0.0472787,0.0453168,0.582801,0.00733284,0,0,0,0.824434,0,0,0,0.168081,0,43.0218,1.55266,9.99777,0.539455,0,7.11114,0,0,0,0,3.50444,0,0,1.44524,0.0823018,3.51905,0.0504126,0,0,0.285911,3.87065,0,12.741,1.4588,1.3946,0,0,0.744788,0,8,121
24.2036,0,0,0,0.045697,0,0,0,0.0132941,0,0,0,0,0,0,6.73945,0,0,0,0,0,0,0,0,0,0,0,29.312,0,0,0,0.193772,0,0,0,0,0.034778,0,0,0,0,0,0,0,0,0,0.741572,0.0433105,0,0,0,0,0,0,0,0,0,0,0,0,0.480413,8.31341,0,0.00296981,0,0,0,0,0,0,0,1.29835,0,0,0,0,1.64071,0,0,0,0,0,0,0,0,0,0,0,0,0.163534,9,61
322.109,0,0.63733,0,0,0.0416698,0,0,0.457025,0,0,0,0,0,1.85197,0,0,0.583073,0,0,0,0,0,0,0,0,0.209397,62.2787,0,0,3.24727,1.49539,3.78877,0.926091,0,0,2.18607,0,0,0,0.179747,0.165967,0.403225,1.35676,0,0,3.65259,0,0,0.142871,0.0638887,0.110709,0,0,0,0,0,0.0470469,0,0.0896082,1.05331,60.1143,0.32703,27.5347,0.791652,0,6.13829,0,0,0,0,6.28127,0.840018,0,0.365482,0,0.703201,0,0,0,1.21744,0.0887964,0,2.33029,0.101374,0.978881,0,0.941523,0,0,9,85
6.92331,0,0,0,0.00756101,0,0,0,0.0251484,0,0,0,0.0489816,0,1.75684,0,0,0,0,0,0,0,0,0,0,0,0.10024,2.97458,0,0,0.126417,2.28285,0,0.138078,0,0,0,0.0037805,0,0,0,0.198864,0,0.10933,0,0,0.613862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03311,0.238441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334695,0,0,0,0,0,0,0,0,0,0,1.45065,0,0,9,61
57.9358,0.0800074,0.277858,0,0.775054,0,0,0,2.98654,0.399621,0,0,1.34841,0,0,0.156408,0,0,0,0,0,0,0,0,0,0,0,6.18266,0,0,0,0.122283,0,0,0,0,0,0.303019,0,0,0,1.28528,0.0789049,1.08463,0,0.676625,0.342628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8115,0,8.27986,0,0,1.51855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258322,0,0.259238,0,0,0,0,9,41